Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
29920,116416,116416,10000,2025-01-27,1
29921,56940,56940,10000,2025-07-28,1
29922,186368,186368,10000,2025-03-14,1
29923,192941,192941,10000,2025-02-27,1
29924,625216,625216,10000,2025-03-28,1
29925,648224,648224,10000,2025-02-06,1
29926,756397,756397,10000,2025-08-28,1
29927,148634,148634,10000,2025-02-06,1
29928,206011,206011,10000,2025-11-14,1
29929,794546,794546,10000,2025-11-21,1
29930,681489,681489,10000,2025-12-28,1
29931,837902,837902,10000,2025-05-07,1
29932,181380,181380,10000,2025-07-28,1
29933,134823,134823,10000,2025-05-14,1
29934,332325,332325,10000,2025-12-28,1
29935,506114,506114,10000,2025-10-28,1
29936,591903,591903,10000,2025-03-21,1
29937,577904,577904,10000,2025-12-21,1
29938,807165,807165,10000,2025-05-14,1
29939,197891,197891,10000,2025-09-07,1
29940,146894,146894,10000,2025-05-07,1
29941,488143,488143,10000,2025-09-21,1
29942,241069,241069,10000,2025-08-28,1
29943,759609,759609,10000,2025-06-07,1
29944,8035,8035,10000,2025-12-14,1
29945,932094,932094,10000,2025-09-14,1
29946,567785,567785,10000,2025-04-28,1
29947,70499,70499,10000,2025-08-14,1
29948,454617,454617,10000,2025-02-13,1
29949,487571,487571,10000,2025-02-27,1
29950,966375,966375,10000,2025-05-14,1
29951,598356,598356,10000,2025-11-07,1
29952,545392,545392,10000,2025-02-20,1
29953,354668,354668,10000,2025-01-13,1
29954,393325,393325,10000,2025-08-28,1
29955,210226,210226,10000,2025-05-21,1
29956,188389,188389,10000,2025-09-21,1
29957,783948,783948,10000,2025-12-07,1
29958,589745,589745,10000,2025-04-28,1
29959,152660,152660,10000,2025-02-06,1
29960,494655,494655,10000,2025-07-07,1
29961,220224,220224,10000,2025-09-14,1
29962,219187,219187,10000,2025-11-14,1
29963,525810,525810,10000,2025-08-21,1
29964,664409,664409,10000,2025-04-28,1
29965,365776,365776,10000,2025-05-21,1
29966,40043,40043,10000,2025-05-28,1
29967,741530,741530,10000,2025-01-13,1
29968,354553,354553,10000,2025-09-21,1
29969,20822,20822,10000,2025-11-21,1
29970,220108,220108,10000,2025-05-21,1
29971,558462,558462,10000,2025-11-07,1
29972,376444,376444,10000,2025-07-14,1
29973,87921,87921,10000,2025-03-21,1
29974,349832,349832,10000,2025-10-28,1
29975,196288,196288,10000,2025-04-21,1
29976,991088,991088,10000,2025-11-21,1
29977,282611,282611,10000,2025-02-27,1
29978,660559,660559,10000,2025-10-21,1
29979,487000,487000,10000,2025-08-07,1
29980,25885,25885,10000,2025-09-21,1
29981,112070,112070,10000,2025-03-14,1
29982,904918,904918,10000,2025-06-14,1
29983,358860,358860,10000,2025-06-28,1
29984,992179,992179,10000,2025-11-14,1
29985,531361,531361,10000,2025-10-21,1
29986,955754,955754,10000,2025-05-07,1
29987,356267,356267,10000,2025-05-28,1
29988,852183,852183,10000,2025-05-14,1
29989,481342,481342,10000,2025-02-20,1
29990,322108,322108,10000,2025-01-27,1
29991,181130,181130,10000,2025-11-21,1
29992,735826,735826,10000,2025-06-14,1
29993,122495,122495,10000,2025-09-07,1
29994,146132,146132,10000,2025-04-07,1
29995,869782,869782,10000,2025-06-14,1
29996,632682,632682,10000,2025-08-21,1
29997,599773,599773,10000,2025-09-21,1
29998,6029,6029,10000,2025-06-21,1
29999,418192,418192,10000,2025-08-07,1
30000,209373,209373,10000,2025-01-20,1
30001,482334,482334,10000,2025-11-07,1
30002,963563,963563,10000,2025-09-07,1
30003,798305,798305,10000,2025-02-27,1
30004,3200,3200,10000,2025-09-28,1
30005,864993,864993,10000,2025-05-14,1
30006,817956,817956,10000,2025-11-07,1
30007,887326,887326,10000,2025-05-21,1
30008,790154,790154,10000,2025-11-21,1
30009,419290,419290,10000,2025-08-07,1
30010,154062,154062,10000,2025-12-07,1
30011,790634,790634,10000,2025-03-14,1
30012,862150,862150,10000,2025-08-07,1
30013,213910,213910,10000,2025-06-14,1
30014,934046,934046,10000,2025-01-13,1
30015,99115,99115,10000,2025-10-21,1
30016,919504,919504,10000,2025-04-21,1
30017,416468,416468,10000,2025-11-21,1
30018,870742,870742,10000,2025-01-27,1
30019,334782,334782,10000,2025-09-14,1
30020,173071,173071,10000,2025-11-14,1
30021,214839,214839,10000,2025-12-28,1
30022,345389,345389,10000,2025-09-07,1
30023,567938,567938,10000,2025-09-28,1
30024,712690,712690,10000,2025-03-28,1
30025,246681,246681,10000,2025-12-28,1
30026,997821,997821,10000,2025-04-14,1
30027,191614,191614,10000,2025-07-14,1
30028,750053,750053,10000,2025-04-28,1
30029,582669,582669,10000,2025-12-28,1
30030,636227,636227,10000,2025-04-28,1
30031,626216,626216,10000,2025-12-21,1
30032,908622,908622,10000,2025-07-28,1
30033,621237,621237,10000,2025-05-14,1
30034,317214,317214,10000,2025-09-14,1
30035,621580,621580,10000,2025-04-21,1
30036,784893,784893,10000,2025-07-07,1
30037,863116,863116,10000,2025-03-28,1
30038,26074,26074,10000,2025-03-28,1
30039,484896,484896,10000,2025-11-07,1
30040,550752,550752,10000,2025-10-14,1
30041,186131,186131,10000,2025-07-21,1
30042,968724,968724,10000,2025-10-14,1
30043,49790,49790,10000,2025-01-13,1
30044,618682,618682,10000,2025-05-21,1
30045,180984,180984,10000,2025-06-28,1
30046,364557,364557,10000,2025-01-20,1
30047,9743,9743,10000,2025-08-14,1
30048,554176,554176,10000,2025-02-20,1
30049,16985,16985,10000,2025-05-28,1
30050,566849,566849,10000,2025-10-07,1
30051,356711,356711,10000,2025-08-14,1
30052,794844,794844,10000,2025-09-14,1
30053,864475,864475,10000,2025-12-14,1
30054,7157,7157,10000,2025-07-21,1
30055,387706,387706,10000,2025-04-21,1
30056,521350,521350,10000,2025-06-14,1
30057,953664,953664,10000,2025-08-21,1
30058,318762,318762,10000,2025-12-07,1
30059,443307,443307,10000,2025-03-21,1
30060,161579,161579,10000,2025-06-21,1
30061,745905,745905,10000,2025-12-28,1
30062,479139,479139,10000,2025-02-13,1
30063,778907,778907,10000,2025-02-27,1
30064,994307,994307,10000,2025-09-07,1
30065,295856,295856,10000,2025-05-07,1
30066,658736,658736,10000,2025-10-28,1
30067,784024,784024,10000,2025-02-20,1
30068,900022,900022,10000,2025-01-27,1
30069,226195,226195,10000,2025-01-06,1
30070,656807,656807,10000,2025-07-21,1
30071,286286,286286,10000,2025-03-14,1
30072,141656,141656,10000,2025-01-13,1
30073,50728,50728,10000,2025-08-07,1
30074,701497,701497,10000,2025-08-28,1
30075,46289,46289,10000,2025-06-21,1
30076,682312,682312,10000,2025-03-28,1
30077,213284,213284,10000,2025-09-28,1
30078,85474,85474,10000,2025-07-14,1
30079,823833,823833,10000,2025-11-28,1
30080,721735,721735,10000,2025-12-14,1
30081,439465,439465,10000,2025-09-21,1
30082,577555,577555,10000,2025-01-06,1
30083,39854,39854,10000,2025-11-21,1
30084,59351,59351,10000,2025-02-27,1
30085,642184,642184,10000,2025-08-07,1
30086,200290,200290,10000,2025-03-28,1
30087,544530,544530,10000,2025-10-14,1
30088,463522,463522,10000,2025-06-14,1
30089,370796,370796,10000,2025-02-06,1
30090,566910,566910,10000,2025-12-07,1
30091,224493,224493,10000,2025-05-14,1
30092,723870,723870,10000,2025-10-14,1
30093,551529,551529,10000,2025-11-28,1
30094,694614,694614,10000,2025-11-07,1
30095,717611,717611,10000,2025-09-07,1
30096,267926,267926,10000,2025-01-13,1
30097,152887,152887,10000,2025-09-21,1
30098,550112,550112,10000,2025-01-13,1
30099,408494,408494,10000,2025-02-06,1
30100,431588,431588,10000,2025-03-14,1
30101,461692,461692,10000,2025-06-14,1
30102,24048,24048,10000,2025-09-14,1
30103,60244,60244,10000,2025-08-07,1
30104,92740,92740,10000,2025-05-21,1
30105,961716,961716,10000,2025-08-21,1
30106,842804,842804,10000,2025-09-28,1
30107,33441,33441,10000,2025-05-14,1
30108,787134,787134,10000,2025-08-21,1
30109,32754,32754,10000,2025-06-28,1
30110,50376,50376,10000,2025-08-21,1
30111,261473,261473,10000,2025-05-28,1
30112,373896,373896,10000,2025-07-28,1
30113,179421,179421,10000,2025-03-21,1
30114,803193,803193,10000,2025-07-07,1
30115,633400,633400,10000,2025-08-07,1
30116,460608,460608,10000,2025-06-28,1
30117,334491,334491,10000,2025-11-28,1
30118,699799,699799,10000,2025-01-06,1
30119,73885,73885,10000,2025-11-14,1
30120,339851,339851,10000,2025-07-21,1
30121,982609,982609,10000,2025-09-21,1
30122,571201,571201,10000,2025-08-28,1
30123,137996,137996,10000,2025-01-13,1
30124,895019,895019,10000,2025-05-28,1
30125,164393,164393,10000,2025-02-27,1
30126,182976,182976,10000,2025-12-07,1
30127,419769,419769,10000,2025-11-28,1
30128,355759,355759,10000,2025-01-06,1
30129,449141,449141,10000,2025-02-27,1
30130,926786,926786,10000,2025-03-14,1
30131,206156,206156,10000,2025-04-07,1
30132,530049,530049,10000,2025-03-21,1
30133,511841,511841,10000,2025-06-21,1
30134,507252,507252,10000,2025-12-07,1
30135,161748,161748,10000,2025-12-07,1
30136,527413,527413,10000,2025-01-06,1
30137,293126,293126,10000,2025-11-21,1
30138,336466,336466,10000,2025-04-21,1
30139,674619,674619,10000,2025-03-21,1
30140,113649,113649,10000,2025-07-07,1
30141,689551,689551,10000,2025-01-06,1
30142,639287,639287,10000,2025-09-07,1
30143,614389,614389,10000,2025-08-28,1
30144,173999,173999,10000,2025-05-28,1
30145,363421,363421,10000,2025-12-14,1
30146,88966,88966,10000,2025-01-27,1
30147,993757,993757,10000,2025-03-07,1
30148,127365,127365,10000,2025-12-28,1
30149,200063,200063,10000,2025-08-14,1
30150,429004,429004,10000,2025-02-20,1
30151,685745,685745,10000,2025-08-14,1
30152,89271,89271,10000,2025-11-28,1
30153,577508,577508,10000,2025-11-21,1
30154,425191,425191,10000,2025-09-21,1
30155,995587,995587,10000,2025-03-07,1
30156,667277,667277,10000,2025-02-27,1
30157,891512,891512,10000,2025-10-28,1
30158,185813,185813,10000,2025-09-07,1
30159,26999,26999,10000,2025-10-07,1
30160,107014,107014,10000,2025-05-21,1
30161,94418,94418,10000,2025-12-21,1
30162,344047,344047,10000,2025-01-06,1
30163,786897,786897,10000,2025-12-28,1
30164,953504,953504,10000,2025-03-14,1
30165,369765,369765,10000,2025-04-14,1
30166,572004,572004,10000,2025-11-07,1
30167,823598,823598,10000,2025-04-07,1
30168,880176,880176,10000,2025-11-07,1
30169,740621,740621,10000,2025-07-21,1
30170,574816,574816,10000,2025-07-14,1
30171,714094,714094,10000,2025-01-27,1
30172,504483,504483,10000,2025-05-14,1
30173,351350,351350,10000,2025-12-21,1
30174,268488,268488,10000,2025-07-28,1
30175,286484,286484,10000,2025-09-28,1
30176,17931,17931,10000,2025-12-28,1
30177,303367,303367,10000,2025-11-14,1
30178,105307,105307,10000,2025-09-21,1
30179,426586,426586,10000,2025-07-14,1
30180,794684,794684,10000,2025-04-07,1
30181,262460,262460,10000,2025-02-06,1
30182,13441,13441,10000,2025-09-21,1
30183,750374,750374,10000,2025-03-14,1
30184,101189,101189,10000,2025-06-21,1
30185,595418,595418,10000,2025-10-28,1
30186,395805,395805,10000,2025-06-07,1
30187,48180,48180,10000,2025-08-21,1
30188,719264,719264,10000,2025-03-14,1
30189,357443,357443,10000,2025-08-14,1
30190,826466,826466,10000,2025-02-06,1
30191,476986,476986,10000,2025-03-28,1
30192,640232,640232,10000,2025-04-07,1
30193,269435,269435,10000,2025-02-27,1
30194,114159,114159,10000,2025-11-28,1
30195,638880,638880,10000,2025-07-28,1
30196,538209,538209,10000,2025-07-07,1
30197,175206,175206,10000,2025-09-14,1
30198,67144,67144,10000,2025-06-14,1
30199,207498,207498,10000,2025-12-07,1
30200,212636,212636,10000,2025-12-21,1
30201,716716,716716,10000,2025-03-28,1
30202,747325,747325,10000,2025-11-14,1
30203,834615,834615,10000,2025-05-14,1
30204,806692,806692,10000,2025-01-27,1
30205,405809,405809,10000,2025-10-07,1
30206,936072,936072,10000,2025-07-28,1
30207,848700,848700,10000,2025-11-07,1
30208,828081,828081,10000,2025-07-07,1
30209,194793,194793,10000,2025-03-21,1
30210,603022,603022,10000,2025-08-07,1
30211,696390,696390,10000,2025-09-14,1
30212,303076,303076,10000,2025-01-27,1
30213,971811,971811,10000,2025-03-21,1
30214,491300,491300,10000,2025-05-07,1
30215,976800,976800,10000,2025-11-07,1
30216,632004,632004,10000,2025-10-14,1
30217,820945,820945,10000,2025-01-06,1
30218,294460,294460,10000,2025-07-14,1
30219,697289,697289,10000,2025-02-27,1
30220,288909,288909,10000,2025-05-14,1
30221,401011,401011,10000,2025-08-28,1
30222,106412,106412,10000,2025-09-28,1
30223,23705,23705,10000,2025-10-07,1
30224,341461,341461,10000,2025-12-14,1
30225,542242,542242,10000,2025-07-14,1
30226,84742,84742,10000,2025-07-14,1
30227,126551,126551,10000,2025-10-07,1
30228,941342,941342,10000,2025-12-21,1
30229,899069,899069,10000,2025-06-21,1
30230,806074,806074,10000,2025-05-21,1
30231,196946,196946,10000,2025-02-06,1
30232,617516,617516,10000,2025-03-14,1
30233,548214,548214,10000,2025-11-07,1
30234,618859,618859,10000,2025-11-14,1
30235,208769,208769,10000,2025-05-28,1
30236,565385,565385,10000,2025-10-07,1
30237,453837,453837,10000,2025-12-28,1
30238,694187,694187,10000,2025-09-07,1
30239,78582,78582,10000,2025-09-14,1
30240,484124,484124,10000,2025-09-28,1
30241,480610,480610,10000,2025-02-20,1
30242,836652,836652,10000,2025-12-07,1
30243,833365,833365,10000,2025-12-14,1
30244,357304,357304,10000,2025-03-28,1
30245,407486,407486,10000,2025-05-07,1
30246,962113,962113,10000,2025-09-21,1
30247,806640,806640,10000,2025-12-07,1
30248,848842,848842,10000,2025-03-28,1
30249,322505,322505,10000,2025-02-27,1
30250,103087,103087,10000,2025-08-28,1
30251,604432,604432,10000,2025-06-14,1
30252,26152,26152,10000,2025-06-14,1
30253,363536,363536,10000,2025-04-07,1
30254,178239,178239,10000,2025-12-28,1
30255,943203,943203,10000,2025-01-20,1
30256,770131,770131,10000,2025-03-07,1
30257,960245,960245,10000,2025-08-14,1
30258,580351,580351,10000,2025-08-28,1
30259,431155,431155,10000,2025-01-06,1
30260,771281,771281,10000,2025-04-28,1
30261,281430,281430,10000,2025-12-07,1
30262,260429,260429,10000,2025-07-21,1
30263,91375,91375,10000,2025-08-28,1
30264,796758,796758,10000,2025-12-07,1
30265,675771,675771,10000,2025-05-14,1
30266,925506,925506,10000,2025-09-14,1
30267,374973,374973,10000,2025-07-07,1
30268,735467,735467,10000,2025-06-21,1
30269,636136,636136,10000,2025-01-27,1
30270,779441,779441,10000,2025-08-14,1
30271,559895,559895,10000,2025-10-07,1
30272,883988,883988,10000,2025-04-07,1
30273,352411,352411,10000,2025-11-14,1
30274,923126,923126,10000,2025-03-14,1
30275,171187,171187,10000,2025-09-21,1
30276,176471,176471,10000,2025-02-27,1
30277,517629,517629,10000,2025-04-14,1
30278,368468,368468,10000,2025-09-28,1
30279,63057,63057,10000,2025-04-14,1
30280,292966,292966,10000,2025-06-14,1
30281,690479,690479,10000,2025-07-21,1
30282,484513,484513,10000,2025-10-21,1
30283,507343,507343,10000,2025-03-07,1
30284,124141,124141,10000,2025-03-07,1
30285,953763,953763,10000,2025-11-28,1
30286,8591,8591,10000,2025-06-21,1
30287,12061,12061,10000,2025-12-14,1
30288,666842,666842,10000,2025-12-21,1
30289,677676,677676,10000,2025-07-28,1
30290,648755,648755,10000,2025-07-21,1
30291,366418,366418,10000,2025-02-20,1
30292,839235,839235,10000,2025-12-28,1
30293,965749,965749,10000,2025-08-28,1
30294,358694,358694,10000,2025-01-13,1
30295,479182,479182,10000,2025-03-28,1
30296,212165,212165,10000,2025-09-07,1
30297,968006,968006,10000,2025-10-28,1
30298,370206,370206,10000,2025-06-28,1
30299,713896,713896,10000,2025-07-14,1
30300,416345,416345,10000,2025-07-21,1
30301,853930,853930,10000,2025-02-20,1
30302,244037,244037,10000,2025-10-07,1
30303,17046,17046,10000,2025-07-28,1
30304,140032,140032,10000,2025-08-07,1
30305,283695,283695,10000,2025-02-13,1
30306,284541,284541,10000,2025-06-07,1
30307,385242,385242,10000,2025-07-28,1
30308,2904,2904,10000,2025-12-07,1
30309,561746,561746,10000,2025-10-28,1
30310,160207,160207,10000,2025-09-21,1
30311,506886,506886,10000,2025-12-07,1
30312,415469,415469,10000,2025-02-27,1
30313,831915,831915,10000,2025-12-28,1
30314,957591,957591,10000,2025-05-14,1
30315,991240,991240,10000,2025-04-21,1
30316,656106,656106,10000,2025-08-21,1
30317,972032,972032,10000,2025-10-28,1
30318,612087,612087,10000,2025-05-14,1
30319,756574,756574,10000,2025-02-20,1
30320,352929,352929,10000,2025-04-14,1
30321,829668,829668,10000,2025-11-07,1
30322,669001,669001,10000,2025-11-14,1
30323,336253,336253,10000,2025-09-21,1
30324,577111,577111,10000,2025-10-21,1
30325,685508,685508,10000,2025-12-21,1
30326,946290,946290,10000,2025-06-28,1
30327,606550,606550,10000,2025-03-28,1
30328,374019,374019,10000,2025-11-28,1
30329,571378,571378,10000,2025-02-20,1
30330,505300,505300,10000,2025-08-07,1
30331,634786,634786,10000,2025-05-21,1
30332,696213,696213,10000,2025-03-21,1
30333,913831,913831,10000,2025-10-21,1
30334,526802,526802,10000,2025-05-07,1
30335,547404,547404,10000,2025-08-21,1
30336,365488,365488,10000,2025-08-07,1
30337,304265,304265,10000,2025-04-28,1
30338,645858,645858,10000,2025-08-21,1
30339,352936,352936,10000,2025-04-21,1
30340,886062,886062,10000,2025-12-07,1
30341,804489,804489,10000,2025-01-20,1
30342,407798,407798,10000,2025-03-14,1
30343,149409,149409,10000,2025-03-21,1
30344,768383,768383,10000,2025-05-28,1
30345,758298,758298,10000,2025-11-07,1
30346,180909,180909,10000,2025-04-14,1
30347,564141,564141,10000,2025-05-14,1
30348,498164,498164,10000,2025-02-06,1
30349,980337,980337,10000,2025-07-07,1
30350,193673,193673,10000,2025-02-27,1
30351,277556,277556,10000,2025-05-07,1
30352,904087,904087,10000,2025-03-07,1
30353,978233,978233,10000,2025-10-07,1
30354,57866,57866,10000,2025-02-06,1
30355,445520,445520,10000,2025-04-07,1
30356,187846,187846,10000,2025-03-28,1
30357,984384,984384,10000,2025-07-28,1
30358,87670,87670,10000,2025-07-14,1
30359,169106,169106,10000,2025-01-13,1
30360,697335,697335,10000,2025-04-14,1
30361,914769,914769,10000,2025-05-14,1
30362,622838,622838,10000,2025-09-28,1
30363,199467,199467,10000,2025-12-28,1
30364,906986,906986,10000,2025-02-06,1
30365,257234,257234,10000,2025-10-28,1
30366,454884,454884,10000,2025-11-07,1
30367,56057,56057,10000,2025-02-27,1
30368,589616,589616,10000,2025-12-21,1
30369,809240,809240,10000,2025-01-13,1
30370,984446,984446,10000,2025-09-28,1
30371,898856,898856,10000,2025-11-21,1
30372,511238,511238,10000,2025-10-28,1
30373,423682,423682,10000,2025-08-07,1
30374,286767,286767,10000,2025-07-07,1
30375,680231,680231,10000,2025-07-21,1
30376,958696,958696,10000,2025-05-21,1
30377,472641,472641,10000,2025-05-14,1
30378,612491,612491,10000,2025-06-21,1
30379,387577,387577,10000,2025-12-14,1
30380,630883,630883,10000,2025-09-21,1
30381,596068,596068,10000,2025-08-07,1
30382,674430,674430,10000,2025-09-14,1
30383,152483,152483,10000,2025-08-14,1
30384,543615,543615,10000,2025-04-14,1
30385,997645,997645,10000,2025-10-21,1
30386,957409,957409,10000,2025-11-14,1
30387,293996,293996,10000,2025-04-07,1
30388,961685,961685,10000,2025-07-21,1
30389,227994,227994,10000,2025-12-07,1
30390,907121,907121,10000,2025-06-21,1
30391,634718,634718,10000,2025-03-14,1
30392,186382,186382,10000,2025-03-28,1
30393,570722,570722,10000,2025-05-07,1
30394,933107,933107,10000,2025-06-21,1
30395,181153,181153,10000,2025-12-14,1
30396,982127,982127,10000,2025-05-28,1
30397,117096,117096,10000,2025-12-07,1
30398,623860,623860,10000,2025-07-14,1
30399,935395,935395,10000,2025-09-21,1
30400,794990,794990,10000,2025-02-06,1
30401,511994,511994,10000,2025-11-21,1
30402,821989,821989,10000,2025-11-14,1
30403,439410,439410,10000,2025-07-28,1
30404,242953,242953,10000,2025-10-21,1
30405,656418,656418,10000,2025-06-28,1
30406,512285,512285,10000,2025-09-07,1
30407,78466,78466,10000,2025-05-21,1
30408,39006,39006,10000,2025-07-28,1
30409,330999,330999,10000,2025-05-14,1
30410,892346,892346,10000,2025-02-06,1
30411,696992,696992,10000,2025-05-07,1
30412,540915,540915,10000,2025-11-28,1
30413,509432,509432,10000,2025-11-21,1
30414,442843,442843,10000,2025-12-14,1
30415,455555,455555,10000,2025-09-07,1
30416,663487,663487,10000,2025-10-21,1
30417,845101,845101,10000,2025-01-06,1
30418,641657,641657,10000,2025-02-27,1
30419,42737,42737,10000,2025-10-07,1
30420,744190,744190,10000,2025-04-21,1
30421,751273,751273,10000,2025-08-28,1
30422,697372,697372,10000,2025-05-21,1
30423,339150,339150,10000,2025-08-21,1
30424,603593,603593,10000,2025-02-27,1
30425,8791,8791,10000,2025-01-06,1
30426,349313,349313,10000,2025-05-28,1
30427,770810,770810,10000,2025-01-13,1
30428,199010,199010,10000,2025-09-28,1
30429,510516,510516,10000,2025-11-07,1
30430,227841,227841,10000,2025-07-07,1
30431,372808,372808,10000,2025-08-07,1
30432,813554,813554,10000,2025-10-28,1
30433,515121,515121,10000,2025-06-07,1
30434,601473,601473,10000,2025-05-14,1
30435,167031,167031,10000,2025-05-14,1
30436,911055,911055,10000,2025-03-21,1
30437,986855,986855,10000,2025-04-28,1
30438,236578,236578,10000,2025-05-21,1
30439,179368,179368,10000,2025-01-27,1
30440,75135,75135,10000,2025-04-14,1
30441,13960,13960,10000,2025-02-20,1
30442,985780,985780,10000,2025-05-21,1
30443,926146,926146,10000,2025-06-14,1
30444,488776,488776,10000,2025-06-14,1
30445,497949,497949,10000,2025-07-07,1
30446,71719,71719,10000,2025-12-14,1
30447,428027,428027,10000,2025-06-21,1
30448,900764,900764,10000,2025-02-06,1
30449,381568,381568,10000,2025-07-14,1
30450,900374,900374,10000,2025-01-13,1
30451,778076,778076,10000,2025-11-21,1
30452,880349,880349,10000,2025-04-28,1
30453,130004,130004,10000,2025-03-14,1
30454,196105,196105,10000,2025-10-21,1
30455,936493,936493,10000,2025-09-21,1
30456,685592,685592,10000,2025-03-14,1
30457,324541,324541,10000,2025-09-21,1
30458,3698,3698,10000,2025-02-06,1
30459,992727,992727,10000,2025-05-14,1
30460,922592,922592,10000,2025-09-28,1
30461,92154,92154,10000,2025-10-14,1
30462,515189,515189,10000,2025-08-14,1
30463,515234,515234,10000,2025-09-28,1
30464,508022,508022,10000,2025-01-13,1
30465,498011,498011,10000,2025-09-07,1
30466,295596,295596,10000,2025-08-21,1
30467,610227,610227,10000,2025-04-14,1
30468,89667,89667,10000,2025-12-28,1
30469,896592,896592,10000,2025-09-14,1
30470,239567,239567,10000,2025-07-21,1
30471,954724,954724,10000,2025-07-14,1
30472,610417,610417,10000,2025-10-21,1
30473,719370,719370,10000,2025-06-28,1
30474,294271,294271,10000,2025-01-06,1
30475,691632,691632,10000,2025-09-14,1
30476,449248,449248,10000,2025-06-14,1
30477,486367,486367,10000,2025-11-14,1
30478,768583,768583,10000,2025-12-14,1
30479,648999,648999,10000,2025-03-21,1
30480,339279,339279,10000,2025-12-28,1
30481,436827,436827,10000,2025-07-07,1
30482,629449,629449,10000,2025-10-21,1
30483,43233,43233,10000,2025-02-13,1
30484,762947,762947,10000,2025-07-21,1
30485,326096,326096,10000,2025-12-21,1
30486,279926,279926,10000,2025-10-28,1
30487,691448,691448,10000,2025-03-14,1
30488,849096,849096,10000,2025-12-07,1
30489,160101,160101,10000,2025-06-07,1
30490,3070,3070,10000,2025-05-21,1
30491,191119,191119,10000,2025-03-07,1
30492,138355,138355,10000,2025-01-06,1
30493,667957,667957,10000,2025-01-06,1
30494,520032,520032,10000,2025-11-07,1
30495,884964,884964,10000,2025-12-07,1
30496,980809,980809,10000,2025-10-21,1
30497,299866,299866,10000,2025-04-21,1
30498,749490,749490,10000,2025-10-14,1
30499,189463,189463,10000,2025-08-28,1
30500,103890,103890,10000,2025-11-07,1
30501,822110,822110,10000,2025-03-14,1
30502,613521,613521,10000,2025-04-14,1
30503,550294,550294,10000,2025-07-14,1
30504,180221,180221,10000,2025-05-28,1
30505,837307,837307,10000,2025-09-21,1
30506,157515,157515,10000,2025-05-14,1
30507,4803,4803,10000,2025-02-13,1
30508,639216,639216,10000,2025-06-28,1
30509,433595,433595,10000,2025-09-07,1
30510,380348,380348,10000,2025-03-14,1
30511,799585,799585,10000,2025-08-28,1
30512,519710,519710,10000,2025-12-21,1
30513,701323,701323,10000,2025-03-07,1
30514,622502,622502,10000,2025-10-28,1
30515,287978,287978,10000,2025-10-28,1
30516,125231,125231,10000,2025-02-27,1
30517,892664,892664,10000,2025-12-21,1
30518,257884,257884,10000,2025-08-07,1
30519,154618,154618,10000,2025-06-14,1
30520,274605,274605,10000,2025-04-14,1
30521,208037,208037,10000,2025-05-28,1
30522,895409,895409,10000,2025-06-21,1
30523,294437,294437,10000,2025-06-21,1
30524,801089,801089,10000,2025-10-07,1
30525,134360,134360,10000,2025-02-06,1
30526,779929,779929,10000,2025-12-14,1
30527,89599,89599,10000,2025-10-21,1
30528,458117,458117,10000,2025-09-07,1
30529,718319,718319,10000,2025-08-14,1
30530,437628,437628,10000,2025-09-14,1
30531,354224,354224,10000,2025-10-28,1
30532,170448,170448,10000,2025-09-14,1
30533,941457,941457,10000,2025-04-14,1
30534,263601,263601,10000,2025-03-21,1
30535,729445,729445,10000,2025-01-06,1
30536,559536,559536,10000,2025-10-14,1
30537,577775,577775,10000,2025-08-14,1
30538,557157,557157,10000,2025-04-14,1
30539,660352,660352,10000,2025-03-28,1
30540,800516,800516,10000,2025-03-14,1
30541,64369,64369,10000,2025-11-14,1
30542,185369,185369,10000,2025-06-21,1
30543,248724,248724,10000,2025-07-28,1
30544,37925,37925,10000,2025-08-14,1
30545,869874,869874,10000,2025-09-14,1
30546,865291,865291,10000,2025-03-07,1
30547,474882,474882,10000,2025-06-28,1
30548,323771,323771,10000,2025-08-14,1
30549,543890,543890,10000,2025-01-13,1
30550,79527,79527,10000,2025-04-14,1
30551,690571,690571,10000,2025-10-21,1
30552,793387,793387,10000,2025-09-21,1
30553,22515,22515,10000,2025-07-07,1
30554,128707,128707,10000,2025-08-28,1
30555,20601,20601,10000,2025-04-14,1
30556,576457,576457,10000,2025-01-06,1
30557,350595,350595,10000,2025-11-28,1
30558,739334,739334,10000,2025-01-13,1
30559,546146,546146,10000,2025-03-14,1
30560,714903,714903,10000,2025-04-14,1
30561,551241,551241,10000,2025-02-13,1
30562,266560,266560,10000,2025-04-21,1
30563,619957,619957,10000,2025-11-14,1
30564,438848,438848,10000,2025-01-13,1
30565,250693,250693,10000,2025-12-14,1
30566,666415,666415,10000,2025-10-21,1
30567,722491,722491,10000,2025-01-06,1
30568,20432,20432,10000,2025-10-28,1
30569,970684,970684,10000,2025-02-20,1
30570,262168,262168,10000,2025-04-21,1
30571,804069,804069,10000,2025-11-28,1
30572,998042,998042,10000,2025-11-21,1
30573,389797,389797,10000,2025-01-06,1
30574,18992,18992,10000,2025-11-21,1
30575,643129,643129,10000,2025-03-07,1
30576,118598,118598,10000,2025-01-13,1
30577,200528,200528,10000,2025-11-21,1
30578,821942,821942,10000,2025-09-28,1
30579,811070,811070,10000,2025-01-13,1
30580,84109,84109,10000,2025-10-21,1
30581,494920,494920,10000,2025-03-28,1
30582,403583,403583,10000,2025-09-07,1
30583,384968,384968,10000,2025-10-28,1
